2403,30 07 1996,27.81,14.49,21.06,4771000,4641872,129128,180.71,6710
2404,31 07 1996,27.3,13.19,20.28,4771000,4641872,129128,180.71,6710
2405,1 08 1996,28.62,13.08,21.12,4771000,4641872,129128,180.71,6710
2406,2 08 1996,29.25,14.82,21.85,4771000,4641872,129128,180.71,6710
2407,3 08 1996,29.23,15.25,22,4771000,4641872,129128,180.71,6710
2408,4 08 1996,28.33,16.77,22.4,4771000,4641872,129128,180.71,6710
2409,5 08 1996,29.56,15.57,22.08,4771000,4641872,129128,180.71,6710
2410,6 08 1996,28.76,13.95,21.41,4771000,4641872,129128,180.71,6710
2411,7 08 1996,28,15.3,21.03,4771000,4641872,129128,180.71,6710
2412,8 08 1996,27.15,13.06,20.41,4771000,4641872,129128,180.71,6710
2413,9 08 1996,28.54,15.11,21.29,4771000,4641872,129128,180.71,6710
2414,10 08 1996,27.88,13.72,20.77,4771000,4641872,129128,180.71,6710
2415,11 08 1996,28.65,14.2,21.27,4771000,4641872,129128,180.71,6710
2416,12 08 1996,28.74,13.79,21.14,4771000,4641872,129128,180.71,6710
2417,13 08 1996,27.86,13.28,20.7,4771000,4641872,129128,180.71,6710
2418,14 08 1996,28.46,15.17,21.58,4771000,4641872,129128,180.71,6710
2419,15 08 1996,27.61,16.04,21.02,4771000,4641872,129128,180.71,6710
2420,16 08 1996,26.6,15.14,20.68,4771000,4641872,129128,180.71,6710
2421,17 08 1996,26.73,16.48,21.15,4771000,4641872,129128,180.71,6710
2422,18 08 1996,27.01,16.63,20.15,4771000,4641872,129128,180.71,6710
2423,19 08 1996,24.85,15.81,19.31,4771000,4641872,129128,180.71,6710
2424,20 08 1996,25.52,15.26,19.3,4771000,4641872,129128,180.71,6710
2425,21 08 1996,27.09,15.46,20.1,4771000,4641872,129128,180.71,6710
2426,22 08 1996,25.29,15.34,18.78,4771000,4641872,129128,180.71,6710
2427,23 08 1996,25.23,15.42,19.43,4771000,4641872,129128,180.71,6710
2428,24 08 1996,25.48,16.43,20.09,4771000,4641872,129128,180.71,6710
2429,25 08 1996,25.95,14.31,20.47,4771000,4641872,129128,180.71,6710
2430,26 08 1996,25.7,17.12,20.29,4771000,4641872,129128,180.71,6710
2431,27 08 1996,24.06,17.05,19.98,4771000,4641872,129128,180.71,6710
2432,28 08 1996,23.96,16.87,19.49,4771000,4641872,129128,180.71,6710
2433,29 08 1996,24.84,16.05,19.4,4771000,4641872,129128,180.71,6710
2434,30 08 1996,23.93,15.47,19.38,4771000,4641872,129128,180.71,6710
2435,31 08 1996,25.74,15.31,19.7,4771000,4641872,129128,180.71,6710
2436,1 09 1996,24.93,15.85,19.45,4771000,4641872,129128,180.71,6710
2437,2 09 1996,24.8,16.25,19.8,4771000,4641872,129128,180.71,6710
2438,3 09 1996,25.22,16.25,19.45,4771000,4641872,129128,180.71,6710
2439,4 09 1996,25.3,15.62,19.84,4771000,4641872,129128,180.71,6710
2440,5 09 1996,25.85,15.24,19.46,4771000,4641872,129128,180.71,6710
2441,6 09 1996,25.87,15.13,20.22,4771000,4641872,129128,180.71,6710
2442,7 09 1996,27.32,14.82,20.64,4771000,4641872,129128,180.71,6710
2443,8 09 1996,26.2,14.59,20.65,4771000,4641872,129128,180.71,6710
2444,9 09 1996,25.39,15.36,19.58,4771000,4641872,129128,180.71,6710
2445,10 09 1996,25.98,14.77,19.61,4771000,4641872,129128,180.71,6710
2446,11 09 1996,25.26,14.9,19.43,4771000,4641872,129128,180.71,6710
2447,12 09 1996,25.18,16.43,19.8,4771000,4641872,129128,180.71,6710
2448,13 09 1996,26.11,15.39,19.88,4771000,4641872,129128,180.71,6710
2449,14 09 1996,26.59,15.17,20.49,4771000,4641872,129128,180.71,6710
2450,15 09 1996,26.37,15.06,20.59,4771000,4641872,129128,180.71,6710
2451,16 09 1996,25.78,15.94,20.57,4771000,4641872,129128,180.71,6710
2452,17 09 1996,26.9,15.4,19.37,4771000,4641872,129128,180.71,6710
2453,18 09 1996,26.72,16.33,20.19,4771000,4641872,129128,180.71,6710
2454,19 09 1996,26.27,14.77,20.02,4771000,4641872,129128,180.71,6710
2455,20 09 1996,25.22,15.1,19.64,4771000,4641872,129128,180.71,6710
2456,21 09 1996,26.51,15.03,19.67,4771000,4641872,129128,180.71,6710
2457,22 09 1996,27.55,14.21,20.42,4771000,4641872,129128,180.71,6710
2458,23 09 1996,26.64,15.25,20.18,4771000,4641872,129128,180.71,6710
2459,24 09 1996,26.68,13.05,19.06,4771000,4641872,129128,180.71,6710
2460,25 09 1996,28.07,13.76,20.89,4771000,4641872,129128,180.71,6710
2461,26 09 1996,28.06,16.39,20.86,4771000,4641872,129128,180.71,6710
2462,27 09 1996,25.81,15.23,20.24,4771000,4641872,129128,180.71,6710
2463,28 09 1996,26.33,15,20.57,4771000,4641872,129128,180.71,6710
2464,29 09 1996,24.83,15.35,19.24,4771000,4641872,129128,180.71,6710
2465,30 09 1996,24.93,14.82,19.41,4771000,4641872,129128,180.71,6710
2466,1 10 1996,25.05,16.12,19.59,4771000,4641872,129128,180.71,6710
2467,2 10 1996,26.56,14.44,19.99,4771000,4641872,129128,180.71,6710
2468,3 10 1996,26.01,15.35,20.18,4771000,4641872,129128,180.71,6710
2469,4 10 1996,25.03,16.77,20.58,4771000,4641872,129128,180.71,6710
2470,5 10 1996,27.53,17.98,21.33,4771000,4641872,129128,180.71,6710
2471,6 10 1996,23.88,16.82,19.67,4771000,4641872,129128,180.71,6710
2472,7 10 1996,25.06,15.98,20.18,4771000,4641872,129128,180.71,6710
2473,8 10 1996,25.27,15.32,19.62,4771000,4641872,129128,180.71,6710
2474,9 10 1996,24.58,16.27,19.91,4771000,4641872,129128,180.71,6710
2475,10 10 1996,25.82,15.63,19.61,4771000,4641872,129128,180.71,6710
2476,11 10 1996,25.82,14.61,19.45,4771000,4641872,129128,180.71,6710
2477,12 10 1996,26.2,14.31,20.57,4771000,4641872,129128,180.71,6710
2478,13 10 1996,26.39,13.97,20.37,4771000,4641872,129128,180.71,6710
2479,14 10 1996,27.22,16.25,21.03,4771000,4641872,129128,180.71,6710
2480,15 10 1996,27.73,15.26,20.78,4771000,4641872,129128,180.71,6710
2481,16 10 1996,26.27,15.18,19.63,4771000,4641872,129128,180.71,6710
2482,17 10 1996,24.96,16.34,19.59,4771000,4641872,129128,180.71,6710
2483,18 10 1996,24.99,16.08,19.71,4771000,4641872,129128,180.71,6710
2484,19 10 1996,24.13,14.71,18.96,4771000,4641872,129128,180.71,6710
2485,20 10 1996,26.22,14.77,19.5,4771000,4641872,129128,180.71,6710
2486,21 10 1996,26.28,14.27,19.47,4771000,4641872,129128,180.71,6710
2487,22 10 1996,25.69,15.22,19.15,4771000,4641872,129128,180.71,6710
2488,23 10 1996,25.75,14.41,18.95,4771000,4641872,129128,180.71,6710
2489,24 10 1996,26.16,14.13,18.97,4771000,4641872,129128,180.71,6710
2490,25 10 1996,26.37,13.67,19.46,4771000,4641872,129128,180.71,6710
2491,26 10 1996,27.38,13.91,20.47,4771000,4641872,129128,180.71,6710
2492,27 10 1996,24.6,15.79,20.04,4771000,4641872,129128,180.71,6710
2493,28 10 1996,26.01,16.16,20.34,4771000,4641872,129128,180.71,6710
2494,29 10 1996,25.75,16.19,19.9,4771000,4641872,129128,180.71,6710
2495,30 10 1996,26.16,15.41,19.43,4771000,4641872,129128,180.71,6710
2496,31 10 1996,24.1,16.11,19.48,4771000,4641872,129128,180.71,6710
2497,1 11 1996,26.26,15.42,19.76,4771000,4641872,129128,180.71,6710
2498,2 11 1996,23.26,14.26,19,4771000,4641872,129128,180.71,6710
2499,3 11 1996,25.94,15.31,19.68,4771000,4641872,129128,180.71,6710
2500,4 11 1996,26.3,16.13,19.71,4771000,4641872,129128,180.71,6710
2501,5 11 1996,25.05,15.29,19.84,4771000,4641872,129128,180.71,6710
2502,6 11 1996,24.87,15.31,19.47,4771000,4641872,129128,180.71,6710
2503,7 11 1996,25.9,15.61,19.63,4771000,4641872,129128,180.71,6710
2504,8 11 1996,25.5,15.49,19.79,4771000,4641872,129128,180.71,6710
2505,9 11 1996,24.63,16.34,19.69,4771000,4641872,129128,180.71,6710
2506,10 11 1996,25.12,17,19.65,4771000,4641872,129128,180.71,6710
2507,11 11 1996,23.8,16.04,19.6,4771000,4641872,129128,180.71,6710
2508,12 11 1996,25.07,15.47,20.14,4771000,4641872,129128,180.71,6710
2509,13 11 1996,24.5,16.39,19.4,4771000,4641872,129128,180.71,6710
2510,14 11 1996,24.61,17.02,19.44,4771000,4641872,129128,180.71,6710
2511,15 11 1996,24.03,15.8,18.94,4771000,4641872,129128,180.71,6710
2512,16 11 1996,23.39,15.94,18.87,4771000,4641872,129128,180.71,6710
2513,17 11 1996,23.54,16.72,19.53,4771000,4641872,129128,180.71,6710
2514,18 11 1996,24.62,15.93,19.83,4771000,4641872,129128,180.71,6710
2515,19 11 1996,24.07,16.79,19.97,4771000,4641872,129128,180.71,6710
2516,20 11 1996,24.91,16.63,19.97,4771000,4641872,129128,180.71,6710
2517,21 11 1996,23.97,16.37,19.61,4771000,4641872,129128,180.71,6710
2518,22 11 1996,23.62,16.3,18.92,4771000,4641872,129128,180.71,6710
2519,23 11 1996,23.02,15.97,19.09,4771000,4641872,129128,180.71,6710
2520,24 11 1996,24.25,15.2,19.39,4771000,4641872,129128,180.71,6710
2521,25 11 1996,26.01,15.25,19.78,4771000,4641872,129128,180.71,6710
2522,26 11 1996,23.69,15.55,19.2,4771000,4641872,129128,180.71,6710
2523,27 11 1996,23.08,15.85,18.95,4771000,4641872,129128,180.71,6710
2524,28 11 1996,24.19,15.53,19.18,4771000,4641872,129128,180.71,6710
2525,29 11 1996,23.65,16.04,19.35,4771000,4641872,129128,180.71,6710
2526,30 11 1996,26.57,14.46,20.11,4771000,4641872,129128,180.71,6710
2527,1 12 1996,26.38,14.81,20.03,4771000,4641872,129128,180.71,6710
2528,2 12 1996,26.15,14.7,20.79,4771000,4641872,129128,180.71,6710
2529,3 12 1996,26.47,15.2,20.39,4771000,4641872,129128,180.71,6710
2530,4 12 1996,24.76,15.09,19.45,4771000,4641872,129128,180.71,6710
2531,5 12 1996,23.75,15.7,19.19,4771000,4641872,129128,180.71,6710
2532,6 12 1996,25.72,14.74,20.18,4771000,4641872,129128,180.71,6710
2533,7 12 1996,25.67,14.33,19.81,4771000,4641872,129128,180.71,6710
2534,8 12 1996,24.62,15.93,19.17,4771000,4641872,129128,180.71,6710
2535,9 12 1996,23.26,16.46,18.72,4771000,4641872,129128,180.71,6710
2536,10 12 1996,25.35,15.17,19.51,4771000,4641872,129128,180.71,6710
2537,11 12 1996,24.89,14.52,19.53,4771000,4641872,129128,180.71,6710
2538,12 12 1996,26,15.04,20.56,4771000,4641872,129128,180.71,6710
2539,13 12 1996,25.44,13.22,19.5,4771000,4641872,129128,180.71,6710
2540,14 12 1996,25.46,15.42,19.74,4771000,4641872,129128,180.71,6710
2541,15 12 1996,25.95,15.27,20.26,4771000,4641872,129128,180.71,6710
2542,16 12 1996,27.32,15.74,20.62,4771000,4641872,129128,180.71,6710
2543,17 12 1996,24.01,15.51,19.38,4771000,4641872,129128,180.71,6710
2544,18 12 1996,24.71,16.1,19.74,4771000,4641872,129128,180.71,6710
2545,19 12 1996,26.27,15.01,20.12,4771000,4641872,129128,180.71,6710
2546,20 12 1996,26.46,15.03,20.45,4771000,4641872,129128,180.71,6710
2547,21 12 1996,26.43,15.53,20.46,4771000,4641872,129128,180.71,6710
2548,22 12 1996,23.46,15.82,18.88,4771000,4641872,129128,180.71,6710
2549,23 12 1996,24.57,14.99,19.17,4771000,4641872,129128,180.71,6710
2550,24 12 1996,25.65,14.77,19.62,4771000,4641872,129128,180.71,6710
2551,25 12 1996,25.5,15.01,19.84,4771000,4641872,129128,180.71,6710
2552,26 12 1996,25.59,15.45,20.72,4771000,4641872,129128,180.71,6710
2553,27 12 1996,25.78,15.55,20.78,4771000,4641872,129128,180.71,6710
2554,28 12 1996,26.5,15.89,20.93,4771000,4641872,129128,180.71,6710
2555,29 12 1996,27.82,17.43,21.89,4771000,4641872,129128,180.71,6710
2556,30 12 1996,26.26,17.11,21.3,4771000,4641872,129128,180.71,6710
2557,31 12 1996,26.22,16.84,21.22,4771000,4641872,129128,180.71,6710
2558,1 01 1997,27.86,17,21.41,4913000,4780029,132971,186.09,7080
2559,2 01 1997,26.42,17.13,20.39,4913000,4780029,132971,186.09,7080
2560,3 01 1997,26.2,16.71,20.57,4913000,4780029,132971,186.09,7080
2561,4 01 1997,24.73,16.53,19.89,4913000,4780029,132971,186.09,7080
2562,5 01 1997,23.72,17.07,20.09,4913000,4780029,132971,186.09,7080
2563,6 01 1997,24.79,17.08,20.44,4913000,4780029,132971,186.09,7080
2564,7 01 1997,25.35,16.18,20.64,4913000,4780029,132971,186.09,7080
2565,8 01 1997,25.57,16.39,20.45,4913000,4780029,132971,186.09,7080
2566,9 01 1997,25.25,17.43,20.12,4913000,4780029,132971,186.09,7080
2567,10 01 1997,22.4,14.9,18.44,4913000,4780029,132971,186.09,7080
2568,11 01 1997,25.25,15.4,19.57,4913000,4780029,132971,186.09,7080
2569,12 01 1997,26.33,15.89,19.98,4913000,4780029,132971,186.09,7080
2570,13 01 1997,26.13,14.8,19.96,4913000,4780029,132971,186.09,7080
2571,14 01 1997,27.52,14.96,20.58,4913000,4780029,132971,186.09,7080
2572,15 01 1997,26.95,16.12,20.56,4913000,4780029,132971,186.09,7080
2573,16 01 1997,24.92,15.34,19.92,4913000,4780029,132971,186.09,7080
2574,17 01 1997,26.25,15.38,20.24,4913000,4780029,132971,186.09,7080
2575,18 01 1997,25.4,15.52,19.89,4913000,4780029,132971,186.09,7080
2576,19 01 1997,23.21,15.77,18.83,4913000,4780029,132971,186.09,7080
2577,20 01 1997,25.8,15.18,20.21,4913000,4780029,132971,186.09,7080
2578,21 01 1997,26,15.68,20.83,4913000,4780029,132971,186.09,7080
2579,22 01 1997,26,15.84,20.69,4913000,4780029,132971,186.09,7080
2580,23 01 1997,27.89,15.74,21.24,4913000,4780029,132971,186.09,7080
2581,24 01 1997,26.4,16.55,21.27,4913000,4780029,132971,186.09,7080
2582,25 01 1997,27.41,15.96,21.03,4913000,4780029,132971,186.09,7080
2583,26 01 1997,26.84,16.59,21.14,4913000,4780029,132971,186.09,7080
2584,27 01 1997,25.36,16.22,19.89,4913000,4780029,132971,186.09,7080
2585,28 01 1997,26.48,14.77,20.71,4913000,4780029,132971,186.09,7080
2586,29 01 1997,28.43,16.25,21.8,4913000,4780029,132971,186.09,7080
2587,30 01 1997,26.67,17.04,21.36,4913000,4780029,132971,186.09,7080
2588,31 01 1997,25.6,15.98,20.72,4913000,4780029,132971,186.09,7080
2589,1 02 1997,27.42,16.47,21.36,4913000,4780029,132971,186.09,7080
2590,2 02 1997,28.22,17.17,22.48,4913000,4780029,132971,186.09,7080
2591,3 02 1997,27.36,16.53,21.74,4913000,4780029,132971,186.09,7080
2592,4 02 1997,27.89,15.39,21.34,4913000,4780029,132971,186.09,7080
2593,5 02 1997,28.87,14.6,21.55,4913000,4780029,132971,186.09,7080
2594,6 02 1997,28.47,14.66,21.48,4913000,4780029,132971,186.09,7080
2595,7 02 1997,28.8,15.58,22,4913000,4780029,132971,186.09,7080
2596,8 02 1997,26.35,13.99,20.43,4913000,4780029,132971,186.09,7080
2597,9 02 1997,28.39,16,21.52,4913000,4780029,132971,186.09,7080
2598,10 02 1997,28.52,15.26,21.71,4913000,4780029,132971,186.09,7080
2599,11 02 1997,27.01,16.22,21.47,4913000,4780029,132971,186.09,7080
2600,12 02 1997,25.8,16.45,20.43,4913000,4780029,132971,186.09,7080
2601,13 02 1997,27.56,15.6,21.04,4913000,4780029,132971,186.09,7080
2602,14 02 1997,28.72,15.09,21.64,4913000,4780029,132971,186.09,7080
2603,15 02 1997,28.63,16.06,22.12,4913000,4780029,132971,186.09,7080
2604,16 02 1997,28.67,16.29,22.23,4913000,4780029,132971,186.09,7080
2605,17 02 1997,28.99,16.45,22.15,4913000,4780029,132971,186.09,7080
2606,18 02 1997,28.65,16.15,22.2,4913000,4780029,132971,186.09,7080
2607,19 02 1997,26.18,16.17,21.4,4913000,4780029,132971,186.09,7080
2608,20 02 1997,27.63,16.16,22.11,4913000,4780029,132971,186.09,7080
2609,21 02 1997,24.68,17.74,21.4,4913000,4780029,132971,186.09,7080
2610,22 02 1997,28.87,16.13,22.33,4913000,4780029,132971,186.09,7080
2611,23 02 1997,26.35,15.99,21.55,4913000,4780029,132971,186.09,7080
2612,24 02 1997,28.05,14.98,21.63,4913000,4780029,132971,186.09,7080
2613,25 02 1997,27.7,16.26,21.88,4913000,4780029,132971,186.09,7080
2614,26 02 1997,27.45,16.18,21.74,4913000,4780029,132971,186.09,7080
2615,27 02 1997,25.64,16.34,21.35,4913000,4780029,132971,186.09,7080
2616,28 02 1997,27.74,16.72,22.39,4913000,4780029,132971,186.09,7080
2617,1 03 1997,28.38,17.65,22.55,4913000,4780029,132971,186.09,7080
2618,2 03 1997,29.3,17.81,22.8,4913000,4780029,132971,186.09,7080
2619,3 03 1997,27.07,17.04,21.32,4913000,4780029,132971,186.09,7080
2620,4 03 1997,28.39,16.29,21.64,4913000,4780029,132971,186.09,7080
2621,5 03 1997,30.3,14.46,22.3,4913000,4780029,132971,186.09,7080
2622,6 03 1997,31.34,16.62,23.74,4913000,4780029,132971,186.09,7080
2623,7 03 1997,30.15,17.47,23.33,4913000,4780029,132971,186.09,7080
2624,8 03 1997,26.74,17.14,21.75,4913000,4780029,132971,186.09,7080
2625,9 03 1997,28.07,17.35,22.55,4913000,4780029,132971,186.09,7080
2626,10 03 1997,28.58,17.04,23.08,4913000,4780029,132971,186.09,7080
2627,11 03 1997,29.97,17.17,23.21,4913000,4780029,132971,186.09,7080
2628,12 03 1997,28.74,18.2,23.29,4913000,4780029,132971,186.09,7080
2629,13 03 1997,29.72,18.53,23.64,4913000,4780029,132971,186.09,7080
2630,14 03 1997,28.8,17.86,22.72,4913000,4780029,132971,186.09,7080
2631,15 03 1997,26.34,16.69,21.73,4913000,4780029,132971,186.09,7080
2632,16 03 1997,27.65,17.89,21.88,4913000,4780029,132971,186.09,7080
2633,17 03 1997,28.85,17.14,22.41,4913000,4780029,132971,186.09,7080
2634,18 03 1997,25.48,18.31,21.45,4913000,4780029,132971,186.09,7080
2635,19 03 1997,27.48,17.46,21.59,4913000,4780029,132971,186.09,7080
2636,20 03 1997,28.42,17.99,21.94,4913000,4780029,132971,186.09,7080
2637,21 03 1997,28.43,17.05,22.96,4913000,4780029,132971,186.09,7080
2638,22 03 1997,28.33,17.56,22.83,4913000,4780029,132971,186.09,7080
2639,23 03 1997,29.33,16.82,22.71,4913000,4780029,132971,186.09,7080
2640,24 03 1997,27.39,18.55,21.81,4913000,4780029,132971,186.09,7080
2641,25 03 1997,21.85,17.29,18.96,4913000,4780029,132971,186.09,7080
2642,26 03 1997,25.66,15.62,19.82,4913000,4780029,132971,186.09,7080
2643,27 03 1997,25.89,17.17,21.38,4913000,4780029,132971,186.09,7080
2644,28 03 1997,25.05,17.74,21.22,4913000,4780029,132971,186.09,7080
2645,29 03 1997,24.95,17.31,20.49,4913000,4780029,132971,186.09,7080
2646,30 03 1997,24.63,16.42,19.37,4913000,4780029,132971,186.09,7080
2647,31 03 1997,25.89,16.59,21.15,4913000,4780029,132971,186.09,7080
2648,1 04 1997,26.54,17.72,21.87,4913000,4780029,132971,186.09,7080
2649,2 04 1997,26.16,16.86,20.48,4913000,4780029,132971,186.09,7080
2650,3 04 1997,26.55,16.14,20.33,4913000,4780029,132971,186.09,7080
2651,4 04 1997,26.12,16.31,20.61,4913000,4780029,132971,186.09,7080
2652,5 04 1997,26.55,16.51,20.87,4913000,4780029,132971,186.09,7080
2653,6 04 1997,22.22,17.45,19.38,4913000,4780029,132971,186.09,7080
2654,7 04 1997,23.9,17.66,19.98,4913000,4780029,132971,186.09,7080
2655,8 04 1997,25.34,16.53,20.16,4913000,4780029,132971,186.09,7080
2656,9 04 1997,23.54,16.08,19.27,4913000,4780029,132971,186.09,7080
2657,10 04 1997,23.73,16.99,19.37,4913000,4780029,132971,186.09,7080
2658,11 04 1997,25.3,16.44,20.37,4913000,4780029,132971,186.09,7080
2659,12 04 1997,24.86,16.93,20.73,4913000,4780029,132971,186.09,7080
2660,13 04 1997,24.03,16.64,20.07,4913000,4780029,132971,186.09,7080
2661,14 04 1997,24.13,16.01,19.54,4913000,4780029,132971,186.09,7080
2662,15 04 1997,23.31,15.45,19.54,4913000,4780029,132971,186.09,7080
2663,16 04 1997,26.46,14.98,20.3,4913000,4780029,132971,186.09,7080
2664,17 04 1997,23.77,16.08,19.69,4913000,4780029,132971,186.09,7080
2665,18 04 1997,25.62,15.74,20.08,4913000,4780029,132971,186.09,7080
2666,19 04 1997,23.79,16.39,19.48,4913000,4780029,132971,186.09,7080
2667,20 04 1997,25.76,15.41,20.5,4913000,4780029,132971,186.09,7080
2668,21 04 1997,24.72,16.93,20.82,4913000,4780029,132971,186.09,7080
2669,22 04 1997,26.49,17.35,21.44,4913000,4780029,132971,186.09,7080
2670,23 04 1997,25.31,17.09,20.56,4913000,4780029,132971,186.09,7080
2671,24 04 1997,25.04,16.9,19.8,4913000,4780029,132971,186.09,7080
2672,25 04 1997,22.57,17.02,19.5,4913000,4780029,132971,186.09,7080
2673,26 04 1997,24.4,16.61,19.07,4913000,4780029,132971,186.09,7080
2674,27 04 1997,24.88,15.6,19.95,4913000,4780029,132971,186.09,7080
2675,28 04 1997,25.63,14.82,20.73,4913000,4780029,132971,186.09,7080
2676,29 04 1997,26.09,16.45,20.59,4913000,4780029,132971,186.09,7080
2677,30 04 1997,23.27,16.45,18.98,4913000,4780029,132971,186.09,7080
2678,1 05 1997,22.9,15.85,19.22,4913000,4780029,132971,186.09,7080
2679,2 05 1997,24.61,16.31,20.12,4913000,4780029,132971,186.09,7080
2680,3 05 1997,26.05,15.39,20.26,4913000,4780029,132971,186.09,7080
2681,4 05 1997,24.75,16.16,20.36,4913000,4780029,132971,186.09,7080
2682,5 05 1997,25.81,16.5,20.57,4913000,4780029,132971,186.09,7080
2683,6 05 1997,25.05,16.32,20.73,4913000,4780029,132971,186.09,7080
2684,7 05 1997,25.15,16.16,20.45,4913000,4780029,132971,186.09,7080
2685,8 05 1997,25.8,17.18,21.21,4913000,4780029,132971,186.09,7080
2686,9 05 1997,26.99,16.93,21.75,4913000,4780029,132971,186.09,7080
2687,10 05 1997,24.89,17.19,20.81,4913000,4780029,132971,186.09,7080
2688,11 05 1997,23.33,17.03,19.81,4913000,4780029,132971,186.09,7080
2689,12 05 1997,24.45,15.77,18.92,4913000,4780029,132971,186.09,7080
2690,13 05 1997,24.1,16.28,19.27,4913000,4780029,132971,186.09,7080
2691,14 05 1997,24.82,16.5,19.55,4913000,4780029,132971,186.09,7080
2692,15 05 1997,25.66,16.14,20.29,4913000,4780029,132971,186.09,7080
2693,16 05 1997,22.5,17.13,19.13,4913000,4780029,132971,186.09,7080
2694,17 05 1997,24.08,16.21,19.17,4913000,4780029,132971,186.09,7080
2695,18 05 1997,23.3,15.25,18.95,4913000,4780029,132971,186.09,7080
2696,19 05 1997,25.92,15.01,20.29,4913000,4780029,132971,186.09,7080
2697,20 05 1997,26.03,14.32,19.82,4913000,4780029,132971,186.09,7080
2698,21 05 1997,26.35,12.76,19.85,4913000,4780029,132971,186.09,7080
2699,22 05 1997,25.56,13.93,19.57,4913000,4780029,132971,186.09,7080
2700,23 05 1997,25.39,14.52,19.83,4913000,4780029,132971,186.09,7080
2701,24 05 1997,24.96,15.57,19.76,4913000,4780029,132971,186.09,7080
2702,25 05 1997,26.13,15.13,20.47,4913000,4780029,132971,186.09,7080
2703,26 05 1997,25.67,14.79,20.4,4913000,4780029,132971,186.09,7080
2704,27 05 1997,27.2,13.68,20.9,4913000,4780029,132971,186.09,7080
2705,28 05 1997,27.43,14.45,21.03,4913000,4780029,132971,186.09,7080
2706,29 05 1997,26.43,15.34,20.99,4913000,4780029,132971,186.09,7080
2707,30 05 1997,25.38,15.83,20.41,4913000,4780029,132971,186.09,7080
2708,31 05 1997,25.82,14.73,20.29,4913000,4780029,132971,186.09,7080
2709,1 06 1997,24.96,14.48,19.9,4913000,4780029,132971,186.09,7080
2710,2 06 1997,23.95,14.92,19.41,4913000,4780029,132971,186.09,7080
2711,3 06 1997,25.17,14.5,20.41,4913000,4780029,132971,186.09,7080
2712,4 06 1997,25.73,14.98,20.23,4913000,4780029,132971,186.09,7080
2713,5 06 1997,24.34,14.74,19.86,4913000,4780029,132971,186.09,7080
2714,6 06 1997,25.78,15.04,20.72,4913000,4780029,132971,186.09,7080
2715,7 06 1997,26.91,14.74,20.32,4913000,4780029,132971,186.09,7080
2716,8 06 1997,25.33,14.37,20.13,4913000,4780029,132971,186.09,7080
2717,9 06 1997,26.57,14.58,20.89,4913000,4780029,132971,186.09,7080
2718,10 06 1997,26.39,15.52,20.7,4913000,4780029,132971,186.09,7080
2719,11 06 1997,26.12,15.14,20.71,4913000,4780029,132971,186.09,7080
2720,12 06 1997,26.09,15.07,20.18,4913000,4780029,132971,186.09,7080
2721,13 06 1997,26.72,15.01,21.03,4913000,4780029,132971,186.09,7080
2722,14 06 1997,25.53,15.78,20.07,4913000,4780029,132971,186.09,7080
2723,15 06 1997,25.68,15.55,20.14,4913000,4780029,132971,186.09,7080
2724,16 06 1997,26.27,15.6,19.61,4913000,4780029,132971,186.09,7080
2725,17 06 1997,26.14,15.46,19.95,4913000,4780029,132971,186.09,7080
2726,18 06 1997,24.57,15.42,19.11,4913000,4780029,132971,186.09,7080
2727,19 06 1997,23.82,15.5,19.59,4913000,4780029,132971,186.09,7080
2728,20 06 1997,23.76,15.75,19.46,4913000,4780029,132971,186.09,7080
2729,21 06 1997,24.95,15.86,19.66,4913000,4780029,132971,186.09,7080
2730,22 06 1997,24.84,16.14,20.06,4913000,4780029,132971,186.09,7080
2731,23 06 1997,24.74,14.37,19.42,4913000,4780029,132971,186.09,7080
2732,24 06 1997,25.41,14.97,19.97,4913000,4780029,132971,186.09,7080
2733,25 06 1997,26.25,14,20.36,4913000,4780029,132971,186.09,7080
2734,26 06 1997,26.84,14.65,20.82,4913000,4780029,132971,186.09,7080
2735,27 06 1997,26.85,14.63,20.78,4913000,4780029,132971,186.09,7080
2736,28 06 1997,26.27,15.9,20.65,4913000,4780029,132971,186.09,7080
2737,29 06 1997,27.82,13.64,21.19,4913000,4780029,132971,186.09,7080
2738,30 06 1997,24.54,17.64,20.47,4913000,4780029,132971,186.09,7080
2739,1 07 1997,25.69,16.1,20.05,4913000,4780029,132971,186.09,7080
2740,2 07 1997,22.5,16.08,18.87,4913000,4780029,132971,186.09,7080
2741,3 07 1997,21.16,16.18,18.26,4913000,4780029,132971,186.09,7080
2742,4 07 1997,23.49,15.37,19.09,4913000,4780029,132971,186.09,7080
2743,5 07 1997,26.14,15.71,20.23,4913000,4780029,132971,186.09,7080
2744,6 07 1997,25.9,13.91,19.71,4913000,4780029,132971,186.09,7080
2745,7 07 1997,24.1,15.02,19.26,4913000,4780029,132971,186.09,7080
2746,8 07 1997,23.4,14.66,18.92,4913000,4780029,132971,186.09,7080
2747,9 07 1997,23.91,15.01,19.59,4913000,4780029,132971,186.09,7080
2748,10 07 1997,23.1,16.45,19.54,4913000,4780029,132971,186.09,7080
2749,11 07 1997,24.47,14.2,19.04,4913000,4780029,132971,186.09,7080
2750,12 07 1997,24.97,13.18,19.05,4913000,4780029,132971,186.09,7080
2751,13 07 1997,25.78,13.6,19.72,4913000,4780029,132971,186.09,7080
2752,14 07 1997,24.95,15.59,19.75,4913000,4780029,132971,186.09,7080
